interacting_pair	variable	pvalue	mean	part1	part2	tissue
CCL3_CCR1	Mac.Mon	0	1.352	Mac	Mon	Spleen
CCL3_CCR1	Mon.Mac	0	1.008	Mon	Mac	Spleen
CCL3_CCR1	Mon.Mon	0	0.905	Mon	Mon	Spleen
CCL3_CCR1	NK.Mac	0	0.983	NK	Mac	Spleen
CCL3_CCR1	NK.Mon	0	0.88	NK	Mon	Spleen
CCL3_CCR1	TGD_CD8.Mac	0	0.682	TGD_CD8	Mac	Spleen
CCL3_CCR1	TGD_CD8.Mon	0	0.579	TGD_CD8	Mon	Spleen
CCL3_IDE	Mac.Plasma	0	1.24	Mac	Plasma	Spleen
CCL3_IDE	Mon.Plasma	0	0.793	Mon	Plasma	Spleen
CCL3_IDE	NK.Plasma	0	0.768	NK	Plasma	Spleen
CCL3_IDE	TGD_CD8.Plasma	0	0.467	TGD_CD8	Plasma	Spleen
CCL3L3_CCR1	Mac.Mac	0	0.954	Mac	Mac	Spleen
CCL3L3_CCR1	Mac.Mon	0	0.852	Mac	Mon	Spleen
CCL3L3_CCR1	Mon.Mac	0	0.719	Mon	Mac	Spleen
CCL3L3_CCR1	Mon.Mon	0	0.616	Mon	Mon	Spleen
CCL4_SLC7A1	Mac.Plasma	0	1.151	Mac	Plasma	Spleen
CCL4_SLC7A1	MAIT_CD8.Plasma	0	1.115	MAIT_CD8	Plasma	Spleen
CCL4_SLC7A1	NK.Plasma	0	2.27	NK	Plasma	Spleen
CCL4_SLC7A1	TEFF_CD8.Plasma	0	1.877	TEFF_CD8	Plasma	Spleen
CCL4_SLC7A1	TEM_CD8.Plasma	0	1.777	TEM_CD8	Plasma	Spleen
CCL4_SLC7A1	TGD_CD8.Plasma	0	1.967	TGD_CD8	Plasma	Spleen
CCL4_SLC7A1	TRM_CD8.Plasma	0	1.525	TRM_CD8	Plasma	Spleen
CCL5_CCR1	MAIT_CD8.Mac	0	1.428	MAIT_CD8	Mac	Spleen
CCL5_CCR1	MAIT_CD8.Mon	0	1.325	MAIT_CD8	Mon	Spleen
CCL5_CCR1	NK.Mac	0	1.612	NK	Mac	Spleen
CCL5_CCR1	NK.Mon	0	1.51	NK	Mon	Spleen
CCL5_CCR1	TEFF_CD8.Mac	0	2.089	TEFF_CD8	Mac	Spleen
CCL5_CCR1	TEFF_CD8.Mon	0	1.986	TEFF_CD8	Mon	Spleen
CCL5_CCR1	TEM_CD8.Mac	0	1.88	TEM_CD8	Mac	Spleen
CCL5_CCR1	TEM_CD8.Mon	0	1.778	TEM_CD8	Mon	Spleen
CCL5_CCR1	TGD_CD8.Mac	0	1.949	TGD_CD8	Mac	Spleen
CCL5_CCR1	TGD_CD8.Mon	0	1.846	TGD_CD8	Mon	Spleen
CCL5_CCR1	TRM_CD8.Mac	0	1.836	TRM_CD8	Mac	Spleen
CCL5_CCR1	TRM_CD8.Mon	0	1.733	TRM_CD8	Mon	Spleen
CCR6_CCL20	MAIT_CD8.Mon	0	0.521	MAIT_CD8	Mon	Spleen
CCR6_CCL20	TCM_CD4.Mon	0	0.46	TCM_CD4	Mon	Spleen
CCR6_CCL20	TRM_CD4.Mon	0	0.542	TRM_CD4	Mon	Spleen
CD160_TNFRSF14	TGD_CD8.Mac	0	0.607	TGD_CD8	Mac	Spleen
CD160_TNFRSF14	TGD_CD8.MAIT_CD8	0	0.548	TGD_CD8	MAIT_CD8	Spleen
CD160_TNFRSF14	TGD_CD8.Memory_B	0	0.536	TGD_CD8	Memory_B	Spleen
CD160_TNFRSF14	TGD_CD8.Naive_B	0	0.514	TGD_CD8	Naive_B	Spleen
CD160_TNFRSF14	TGD_CD8.Naive_CD8	0	0.536	TGD_CD8	Naive_CD8	Spleen
CD160_TNFRSF14	TGD_CD8.NK	0	0.57	TGD_CD8	NK	Spleen
CD160_TNFRSF14	TGD_CD8.Plasma	0	0.429	TGD_CD8	Plasma	Spleen
CD160_TNFRSF14	TGD_CD8.TCM_CD4	0	0.564	TGD_CD8	TCM_CD4	Spleen
CD160_TNFRSF14	TGD_CD8.TEFF_CD8	0	0.564	TGD_CD8	TEFF_CD8	Spleen
CD160_TNFRSF14	TGD_CD8.TEM_CD8	0	0.577	TGD_CD8	TEM_CD8	Spleen
CD160_TNFRSF14	TGD_CD8.TGD_CD8	0	0.532	TGD_CD8	TGD_CD8	Spleen
CD160_TNFRSF14	TGD_CD8.TRM_CD4	0	0.535	TGD_CD8	TRM_CD4	Spleen
CD160_TNFRSF14	TGD_CD8.TRM_CD8	0	0.529	TGD_CD8	TRM_CD8	Spleen
CD2_CD58	MAIT_CD8.Plasma	0	0.708	MAIT_CD8	Plasma	Spleen
CD2_CD58	TCM_CD4.Plasma	0	0.651	TCM_CD4	Plasma	Spleen
CD2_CD58	TEFF_CD8.Plasma	0	0.742	TEFF_CD8	Plasma	Spleen
CD2_CD58	TEM_CD8.Plasma	0	0.746	TEM_CD8	Plasma	Spleen
CD2_CD58	TGD_CD8.Plasma	0	0.546	TGD_CD8	Plasma	Spleen
CD2_CD58	TRM_CD4.Plasma	0	0.652	TRM_CD4	Plasma	Spleen
CD2_CD58	TRM_CD8.Plasma	0	0.675	TRM_CD8	Plasma	Spleen
CD27_CD70	MAIT_CD8.Plasma	0	0.259	MAIT_CD8	Plasma	Spleen
CD27_CD70	Naive_CD8.Plasma	0	0.331	Naive_CD8	Plasma	Spleen
CD27_CD70	Plasma.Plasma	0	0.581	Plasma	Plasma	Spleen
CD27_CD70	TCM_CD4.Plasma	0	0.253	TCM_CD4	Plasma	Spleen
CD27_CD70	TEM_CD8.Plasma	0	0.314	TEM_CD8	Plasma	Spleen
CD28_CD86	MAIT_CD8.Mac	0	0.407	MAIT_CD8	Mac	Spleen
CD28_CD86	MAIT_CD8.Plasma	0	0.244	MAIT_CD8	Plasma	Spleen
CD28_CD86	Naive_CD8.Mac	0	0.377	Naive_CD8	Mac	Spleen
CD28_CD86	Naive_CD8.Plasma	0	0.215	Naive_CD8	Plasma	Spleen
CD28_CD86	TCM_CD4.Mac	0	0.465	TCM_CD4	Mac	Spleen
CD28_CD86	TCM_CD4.Plasma	0	0.302	TCM_CD4	Plasma	Spleen
CD28_CD86	TEM_CD8.Mac	0	0.422	TEM_CD8	Mac	Spleen
CD28_CD86	TEM_CD8.Plasma	0	0.259	TEM_CD8	Plasma	Spleen
CD40_CD40LG	Memory_B.TCM_CD4	0	0.466	Memory_B	TCM_CD4	Spleen
CD40_CD40LG	Memory_B.TRM_CD4	0	0.451	Memory_B	TRM_CD4	Spleen
CD40_CD40LG	Naive_B.TCM_CD4	0	0.424	Naive_B	TCM_CD4	Spleen
CD40_CD40LG	Naive_B.TRM_CD4	0	0.409	Naive_B	TRM_CD4	Spleen
CD40_TNFSF13B	Memory_B.Mac	0	0.679	Memory_B	Mac	Spleen
CD40_TNFSF13B	Memory_B.Mon	0	0.732	Memory_B	Mon	Spleen
CD40_TNFSF13B	Naive_B.Mac	0	0.636	Naive_B	Mac	Spleen
CD40_TNFSF13B	Naive_B.Mon	0	0.69	Naive_B	Mon	Spleen
CD44_HBEGF	Mac.Mac	0	0.627	Mac	Mac	Spleen
CD44_HBEGF	Mac.Mon	0	0.773	Mac	Mon	Spleen
CD44_HBEGF	MAIT_CD8.Mac	0	0.875	MAIT_CD8	Mac	Spleen
CD44_HBEGF	MAIT_CD8.Mon	0	1.021	MAIT_CD8	Mon	Spleen
CD44_HBEGF	Memory_B.Mac	0	0.646	Memory_B	Mac	Spleen
CD44_HBEGF	Memory_B.Mon	0	0.792	Memory_B	Mon	Spleen
CD44_HBEGF	Mon.Mac	0	1.228	Mon	Mac	Spleen
CD44_HBEGF	Mon.Mon	0	1.373	Mon	Mon	Spleen
CD44_HBEGF	Naive_B.Mac	0	0.612	Naive_B	Mac	Spleen
CD44_HBEGF	Naive_B.Mon	0	0.758	Naive_B	Mon	Spleen
CD44_HBEGF	Naive_CD8.Mac	0	0.655	Naive_CD8	Mac	Spleen
CD44_HBEGF	Naive_CD8.Mon	0	0.801	Naive_CD8	Mon	Spleen
CD44_HBEGF	NK.Mac	0	0.558	NK	Mac	Spleen
CD44_HBEGF	NK.Mon	0	0.704	NK	Mon	Spleen
CD44_HBEGF	Plasma.Mac	0.016	0.527	Plasma	Mac	Spleen
CD44_HBEGF	Plasma.Mon	0	0.673	Plasma	Mon	Spleen
CD44_HBEGF	TCM_CD4.Mac	0	0.783	TCM_CD4	Mac	Spleen
CD44_HBEGF	TCM_CD4.Mon	0	0.929	TCM_CD4	Mon	Spleen
CD44_HBEGF	TEFF_CD8.Mac	0	0.699	TEFF_CD8	Mac	Spleen
CD44_HBEGF	TEFF_CD8.Mon	0	0.845	TEFF_CD8	Mon	Spleen
CD44_HBEGF	TEM_CD8.Mac	0	0.772	TEM_CD8	Mac	Spleen
CD44_HBEGF	TEM_CD8.Mon	0	0.918	TEM_CD8	Mon	Spleen
CD44_HBEGF	TGD_CD8.Mac	0	0.68	TGD_CD8	Mac	Spleen
CD44_HBEGF	TGD_CD8.Mon	0	0.826	TGD_CD8	Mon	Spleen
CD44_HBEGF	TRM_CD4.Mac	0	0.818	TRM_CD4	Mac	Spleen
CD44_HBEGF	TRM_CD4.Mon	0	0.964	TRM_CD4	Mon	Spleen
CD44_HBEGF	TRM_CD8.Mac	0	0.716	TRM_CD8	Mac	Spleen
CD44_HBEGF	TRM_CD8.Mon	0	0.862	TRM_CD8	Mon	Spleen
CD47_SIRPG	MAIT_CD8.TGD_CD8	0	0.566	MAIT_CD8	TGD_CD8	Spleen
CD47_SIRPG	Memory_B.TGD_CD8	0	0.646	Memory_B	TGD_CD8	Spleen
CD47_SIRPG	Naive_B.TGD_CD8	0	0.643	Naive_B	TGD_CD8	Spleen
CD47_SIRPG	Naive_CD8.TGD_CD8	0	0.511	Naive_CD8	TGD_CD8	Spleen
CD47_SIRPG	NK.TGD_CD8	0	0.656	NK	TGD_CD8	Spleen
CD47_SIRPG	Plasma.TGD_CD8	0	0.511	Plasma	TGD_CD8	Spleen
CD47_SIRPG	TCM_CD4.TGD_CD8	0	0.581	TCM_CD4	TGD_CD8	Spleen
CD47_SIRPG	TEFF_CD8.TGD_CD8	0	0.639	TEFF_CD8	TGD_CD8	Spleen
CD47_SIRPG	TEM_CD8.TGD_CD8	0	0.572	TEM_CD8	TGD_CD8	Spleen
CD47_SIRPG	TGD_CD8.TGD_CD8	0	0.53	TGD_CD8	TGD_CD8	Spleen
CD47_SIRPG	TRM_CD4.TGD_CD8	0	0.647	TRM_CD4	TGD_CD8	Spleen
CD47_SIRPG	TRM_CD8.TGD_CD8	0	0.623	TRM_CD8	TGD_CD8	Spleen
CD48_CD244	Mac.TGD_CD8	0.047	0.602	Mac	TGD_CD8	Spleen
CD48_CD244	MAIT_CD8.TGD_CD8	0	0.665	MAIT_CD8	TGD_CD8	Spleen
CD48_CD244	Memory_B.TGD_CD8	0	0.644	Memory_B	TGD_CD8	Spleen
CD48_CD244	Mon.TGD_CD8	0	0.789	Mon	TGD_CD8	Spleen
CD48_CD244	Naive_CD8.TGD_CD8	0	0.626	Naive_CD8	TGD_CD8	Spleen
CD48_CD244	NK.TGD_CD8	0.03	0.584	NK	TGD_CD8	Spleen
CD48_CD244	TCM_CD4.TGD_CD8	0	0.634	TCM_CD4	TGD_CD8	Spleen
CD48_CD244	TEFF_CD8.TGD_CD8	0	0.678	TEFF_CD8	TGD_CD8	Spleen
CD48_CD244	TEM_CD8.TGD_CD8	0	0.682	TEM_CD8	TGD_CD8	Spleen
CD48_CD244	TGD_CD8.TGD_CD8	0	0.71	TGD_CD8	TGD_CD8	Spleen
CD48_CD244	TRM_CD4.TGD_CD8	0.016	0.66	TRM_CD4	TGD_CD8	Spleen
CD52_SIGLEC10	MAIT_CD8.Mac	0	1.283	MAIT_CD8	Mac	Spleen
CD52_SIGLEC10	Memory_B.Mac	0	1.546	Memory_B	Mac	Spleen
CD52_SIGLEC10	Mon.Mac	0	1.092	Mon	Mac	Spleen
CD52_SIGLEC10	Naive_B.Mac	0	1.73	Naive_B	Mac	Spleen
CD52_SIGLEC10	Naive_CD8.Mac	0	1.215	Naive_CD8	Mac	Spleen
CD52_SIGLEC10	TCM_CD4.Mac	0	1.385	TCM_CD4	Mac	Spleen
CD52_SIGLEC10	TRM_CD4.Mac	0	1.28	TRM_CD4	Mac	Spleen
CD52_SIGLEC10	TRM_CD8.Mac	0.032	1.007	TRM_CD8	Mac	Spleen
CD55_ADGRE5	MAIT_CD8.MAIT_CD8	0	0.898	MAIT_CD8	MAIT_CD8	Spleen
CD55_ADGRE5	MAIT_CD8.NK	0	0.991	MAIT_CD8	NK	Spleen
CD55_ADGRE5	MAIT_CD8.TEFF_CD8	0	0.915	MAIT_CD8	TEFF_CD8	Spleen
CD55_ADGRE5	MAIT_CD8.TGD_CD8	0	0.933	MAIT_CD8	TGD_CD8	Spleen
CD55_ADGRE5	Memory_B.Mac	0.047	0.897	Memory_B	Mac	Spleen
CD55_ADGRE5	Memory_B.MAIT_CD8	0	1.083	Memory_B	MAIT_CD8	Spleen
CD55_ADGRE5	Memory_B.Mon	0	0.883	Memory_B	Mon	Spleen
CD55_ADGRE5	Memory_B.NK	0	1.176	Memory_B	NK	Spleen
CD55_ADGRE5	Memory_B.TEFF_CD8	0	1.1	Memory_B	TEFF_CD8	Spleen
CD55_ADGRE5	Memory_B.TEM_CD8	0	0.965	Memory_B	TEM_CD8	Spleen
CD55_ADGRE5	Memory_B.TGD_CD8	0	1.118	Memory_B	TGD_CD8	Spleen
CD55_ADGRE5	Memory_B.TRM_CD8	0.016	0.928	Memory_B	TRM_CD8	Spleen
CD55_ADGRE5	Mon.Mac	0	1.018	Mon	Mac	Spleen
CD55_ADGRE5	Mon.MAIT_CD8	0	1.205	Mon	MAIT_CD8	Spleen
CD55_ADGRE5	Mon.Memory_B	0	0.918	Mon	Memory_B	Spleen
CD55_ADGRE5	Mon.Mon	0	1.004	Mon	Mon	Spleen
CD55_ADGRE5	Mon.Naive_CD8	0	0.916	Mon	Naive_CD8	Spleen
CD55_ADGRE5	Mon.NK	0	1.298	Mon	NK	Spleen
CD55_ADGRE5	Mon.Plasma	0.045	0.837	Mon	Plasma	Spleen
CD55_ADGRE5	Mon.TCM_CD4	0	0.949	Mon	TCM_CD4	Spleen
CD55_ADGRE5	Mon.TEFF_CD8	0	1.221	Mon	TEFF_CD8	Spleen
CD55_ADGRE5	Mon.TEM_CD8	0	1.086	Mon	TEM_CD8	Spleen
CD55_ADGRE5	Mon.TGD_CD8	0	1.239	Mon	TGD_CD8	Spleen
CD55_ADGRE5	Mon.TRM_CD4	0	0.983	Mon	TRM_CD4	Spleen
CD55_ADGRE5	Mon.TRM_CD8	0	1.049	Mon	TRM_CD8	Spleen
CD55_ADGRE5	Naive_B.Mac	0	1.195	Naive_B	Mac	Spleen
CD55_ADGRE5	Naive_B.MAIT_CD8	0	1.382	Naive_B	MAIT_CD8	Spleen
CD55_ADGRE5	Naive_B.Memory_B	0	1.095	Naive_B	Memory_B	Spleen
CD55_ADGRE5	Naive_B.Mon	0	1.181	Naive_B	Mon	Spleen
CD55_ADGRE5	Naive_B.Naive_CD8	0	1.093	Naive_B	Naive_CD8	Spleen
CD55_ADGRE5	Naive_B.NK	0	1.474	Naive_B	NK	Spleen
CD55_ADGRE5	Naive_B.Plasma	0	1.013	Naive_B	Plasma	Spleen
CD55_ADGRE5	Naive_B.TCM_CD4	0	1.126	Naive_B	TCM_CD4	Spleen
CD55_ADGRE5	Naive_B.TEFF_CD8	0	1.398	Naive_B	TEFF_CD8	Spleen
CD55_ADGRE5	Naive_B.TEM_CD8	0	1.263	Naive_B	TEM_CD8	Spleen
CD55_ADGRE5	Naive_B.TGD_CD8	0	1.416	Naive_B	TGD_CD8	Spleen
CD55_ADGRE5	Naive_B.TRM_CD4	0	1.16	Naive_B	TRM_CD4	Spleen
CD55_ADGRE5	Naive_B.TRM_CD8	0	1.226	Naive_B	TRM_CD8	Spleen
CD55_ADGRE5	Naive_CD8.Mac	0	1.147	Naive_CD8	Mac	Spleen
CD55_ADGRE5	Naive_CD8.MAIT_CD8	0	1.333	Naive_CD8	MAIT_CD8	Spleen
CD55_ADGRE5	Naive_CD8.Memory_B	0	1.046	Naive_CD8	Memory_B	Spleen
CD55_ADGRE5	Naive_CD8.Mon	0	1.132	Naive_CD8	Mon	Spleen
CD55_ADGRE5	Naive_CD8.Naive_CD8	0	1.045	Naive_CD8	Naive_CD8	Spleen
CD55_ADGRE5	Naive_CD8.NK	0	1.426	Naive_CD8	NK	Spleen
CD55_ADGRE5	Naive_CD8.Plasma	0	0.965	Naive_CD8	Plasma	Spleen
CD55_ADGRE5	Naive_CD8.TCM_CD4	0	1.077	Naive_CD8	TCM_CD4	Spleen
CD55_ADGRE5	Naive_CD8.TEFF_CD8	0	1.349	Naive_CD8	TEFF_CD8	Spleen
CD55_ADGRE5	Naive_CD8.TEM_CD8	0	1.215	Naive_CD8	TEM_CD8	Spleen
CD55_ADGRE5	Naive_CD8.TGD_CD8	0	1.367	Naive_CD8	TGD_CD8	Spleen
CD55_ADGRE5	Naive_CD8.TRM_CD4	0	1.111	Naive_CD8	TRM_CD4	Spleen
CD55_ADGRE5	Naive_CD8.TRM_CD8	0	1.177	Naive_CD8	TRM_CD8	Spleen
CD55_ADGRE5	NK.NK	0	0.941	NK	NK	Spleen
CD55_ADGRE5	NK.TEFF_CD8	0.016	0.865	NK	TEFF_CD8	Spleen
CD55_ADGRE5	NK.TGD_CD8	0	0.883	NK	TGD_CD8	Spleen
CD55_ADGRE5	TCM_CD4.MAIT_CD8	0	0.942	TCM_CD4	MAIT_CD8	Spleen
CD55_ADGRE5	TCM_CD4.NK	0	1.035	TCM_CD4	NK	Spleen
CD55_ADGRE5	TCM_CD4.TEFF_CD8	0	0.959	TCM_CD4	TEFF_CD8	Spleen
CD55_ADGRE5	TCM_CD4.TGD_CD8	0	0.977	TCM_CD4	TGD_CD8	Spleen
CD55_ADGRE5	TRM_CD4.NK	0	0.973	TRM_CD4	NK	Spleen
CD55_ADGRE5	TRM_CD8.NK	0.032	0.903	TRM_CD8	NK	Spleen
CD70_TNFRSF17	Plasma.Plasma	0	0.494	Plasma	Plasma	Spleen
CD72_SEMA4D	Mac.MAIT_CD8	0	0.426	Mac	MAIT_CD8	Spleen
CD72_SEMA4D	Mac.Naive_CD8	0	0.464	Mac	Naive_CD8	Spleen
CD72_SEMA4D	Mac.NK	0	0.351	Mac	NK	Spleen
CD72_SEMA4D	Mac.TCM_CD4	0	0.369	Mac	TCM_CD4	Spleen
CD72_SEMA4D	Mac.TEFF_CD8	0	0.378	Mac	TEFF_CD8	Spleen
CD72_SEMA4D	Mac.TGD_CD8	0	0.435	Mac	TGD_CD8	Spleen
CD72_SEMA4D	Mac.TRM_CD8	0	0.432	Mac	TRM_CD8	Spleen
CD72_SEMA4D	Memory_B.MAIT_CD8	0	0.434	Memory_B	MAIT_CD8	Spleen
CD72_SEMA4D	Memory_B.Naive_CD8	0	0.472	Memory_B	Naive_CD8	Spleen
CD72_SEMA4D	Memory_B.NK	0	0.359	Memory_B	NK	Spleen
CD72_SEMA4D	Memory_B.TCM_CD4	0	0.377	Memory_B	TCM_CD4	Spleen
CD72_SEMA4D	Memory_B.TEFF_CD8	0	0.387	Memory_B	TEFF_CD8	Spleen
CD72_SEMA4D	Memory_B.TGD_CD8	0	0.444	Memory_B	TGD_CD8	Spleen
CD72_SEMA4D	Memory_B.TRM_CD8	0	0.44	Memory_B	TRM_CD8	Spleen
CD72_SEMA4D	Naive_B.MAIT_CD8	0	0.526	Naive_B	MAIT_CD8	Spleen
CD72_SEMA4D	Naive_B.Naive_CD8	0	0.564	Naive_B	Naive_CD8	Spleen
CD72_SEMA4D	Naive_B.NK	0	0.451	Naive_B	NK	Spleen
CD72_SEMA4D	Naive_B.Plasma	0	0.323	Naive_B	Plasma	Spleen
CD72_SEMA4D	Naive_B.TCM_CD4	0	0.469	Naive_B	TCM_CD4	Spleen
CD72_SEMA4D	Naive_B.TEFF_CD8	0	0.479	Naive_B	TEFF_CD8	Spleen
CD72_SEMA4D	Naive_B.TGD_CD8	0	0.536	Naive_B	TGD_CD8	Spleen
CD72_SEMA4D	Naive_B.TRM_CD8	0	0.532	Naive_B	TRM_CD8	Spleen
CD74_APP	Mac.Plasma	0	2.063	Mac	Plasma	Spleen
CD74_APP	Memory_B.Plasma	0	2.465	Memory_B	Plasma	Spleen
CD74_APP	Mon.Plasma	0.03	1.505	Mon	Plasma	Spleen
CD74_APP	Naive_B.Plasma	0	2.603	Naive_B	Plasma	Spleen
CD74_COPA	Mac.Mac	0	2.215	Mac	Mac	Spleen
CD74_COPA	Mac.Memory_B	0	2.143	Mac	Memory_B	Spleen
CD74_COPA	Mac.Mon	0	2.222	Mac	Mon	Spleen
CD74_COPA	Mac.Plasma	0	2.253	Mac	Plasma	Spleen
CD74_COPA	Memory_B.Mac	0	2.618	Memory_B	Mac	Spleen
CD74_COPA	Memory_B.Memory_B	0	2.546	Memory_B	Memory_B	Spleen
CD74_COPA	Memory_B.Mon	0	2.625	Memory_B	Mon	Spleen
CD74_COPA	Memory_B.Plasma	0	2.656	Memory_B	Plasma	Spleen
CD74_COPA	Mon.Mac	0	1.658	Mon	Mac	Spleen
CD74_COPA	Mon.Mon	0	1.664	Mon	Mon	Spleen
CD74_COPA	Mon.Plasma	0	1.696	Mon	Plasma	Spleen
CD74_COPA	Naive_B.Mac	0	2.755	Naive_B	Mac	Spleen
CD74_COPA	Naive_B.Memory_B	0	2.683	Naive_B	Memory_B	Spleen
CD74_COPA	Naive_B.Mon	0	2.762	Naive_B	Mon	Spleen
CD74_COPA	Naive_B.Plasma	0	2.793	Naive_B	Plasma	Spleen
CD74_COPA	TEM_CD8.Mac	0.016	1.618	TEM_CD8	Mac	Spleen
CD74_COPA	TEM_CD8.Mon	0	1.625	TEM_CD8	Mon	Spleen
CD74_COPA	TEM_CD8.Plasma	0	1.656	TEM_CD8	Plasma	Spleen
CD74_MIF	Mac.Mac	0	2.751	Mac	Mac	Spleen
CD74_MIF	Mac.MAIT_CD8	0	2.897	Mac	MAIT_CD8	Spleen
CD74_MIF	Mac.Memory_B	0	2.884	Mac	Memory_B	Spleen
CD74_MIF	Mac.Mon	0.016	2.459	Mac	Mon	Spleen
CD74_MIF	Mac.Naive_B	0	2.858	Mac	Naive_B	Spleen
CD74_MIF	Mac.Naive_CD8	0	3.006	Mac	Naive_CD8	Spleen
CD74_MIF	Mac.NK	0	2.738	Mac	NK	Spleen
CD74_MIF	Mac.Plasma	0	3.203	Mac	Plasma	Spleen
CD74_MIF	Mac.TCM_CD4	0	2.954	Mac	TCM_CD4	Spleen
CD74_MIF	Mac.TEFF_CD8	0	2.768	Mac	TEFF_CD8	Spleen
CD74_MIF	Mac.TEM_CD8	0	2.817	Mac	TEM_CD8	Spleen
CD74_MIF	Mac.TGD_CD8	0	2.915	Mac	TGD_CD8	Spleen
CD74_MIF	Mac.TRM_CD4	0	2.818	Mac	TRM_CD4	Spleen
CD74_MIF	Mac.TRM_CD8	0	2.872	Mac	TRM_CD8	Spleen
CD74_MIF	Memory_B.Mac	0	3.154	Memory_B	Mac	Spleen
CD74_MIF	Memory_B.MAIT_CD8	0	3.3	Memory_B	MAIT_CD8	Spleen
CD74_MIF	Memory_B.Memory_B	0	3.287	Memory_B	Memory_B	Spleen
CD74_MIF	Memory_B.Mon	0	2.862	Memory_B	Mon	Spleen
CD74_MIF	Memory_B.Naive_B	0	3.261	Memory_B	Naive_B	Spleen
CD74_MIF	Memory_B.Naive_CD8	0	3.409	Memory_B	Naive_CD8	Spleen
CD74_MIF	Memory_B.NK	0	3.14	Memory_B	NK	Spleen
CD74_MIF	Memory_B.Plasma	0	3.605	Memory_B	Plasma	Spleen
CD74_MIF	Memory_B.TCM_CD4	0	3.357	Memory_B	TCM_CD4	Spleen
CD74_MIF	Memory_B.TEFF_CD8	0	3.17	Memory_B	TEFF_CD8	Spleen
CD74_MIF	Memory_B.TEM_CD8	0	3.22	Memory_B	TEM_CD8	Spleen
CD74_MIF	Memory_B.TGD_CD8	0	3.318	Memory_B	TGD_CD8	Spleen
CD74_MIF	Memory_B.TRM_CD4	0	3.221	Memory_B	TRM_CD4	Spleen
CD74_MIF	Memory_B.TRM_CD8	0	3.275	Memory_B	TRM_CD8	Spleen
CD74_MIF	Mon.MAIT_CD8	0	2.34	Mon	MAIT_CD8	Spleen
CD74_MIF	Mon.Memory_B	0	2.327	Mon	Memory_B	Spleen
CD74_MIF	Mon.Naive_CD8	0	2.449	Mon	Naive_CD8	Spleen
CD74_MIF	Mon.Plasma	0	2.645	Mon	Plasma	Spleen
CD74_MIF	Mon.TCM_CD4	0	2.397	Mon	TCM_CD4	Spleen
CD74_MIF	Mon.TGD_CD8	0.032	2.358	Mon	TGD_CD8	Spleen
CD74_MIF	Naive_B.Mac	0	3.291	Naive_B	Mac	Spleen
CD74_MIF	Naive_B.MAIT_CD8	0	3.437	Naive_B	MAIT_CD8	Spleen
CD74_MIF	Naive_B.Memory_B	0	3.424	Naive_B	Memory_B	Spleen
CD74_MIF	Naive_B.Mon	0	2.999	Naive_B	Mon	Spleen
CD74_MIF	Naive_B.Naive_B	0	3.398	Naive_B	Naive_B	Spleen
CD74_MIF	Naive_B.Naive_CD8	0	3.546	Naive_B	Naive_CD8	Spleen
CD74_MIF	Naive_B.NK	0	3.278	Naive_B	NK	Spleen
CD74_MIF	Naive_B.Plasma	0	3.743	Naive_B	Plasma	Spleen
CD74_MIF	Naive_B.TCM_CD4	0	3.494	Naive_B	TCM_CD4	Spleen
CD74_MIF	Naive_B.TEFF_CD8	0	3.308	Naive_B	TEFF_CD8	Spleen
CD74_MIF	Naive_B.TEM_CD8	0	3.357	Naive_B	TEM_CD8	Spleen
CD74_MIF	Naive_B.TGD_CD8	0	3.455	Naive_B	TGD_CD8	Spleen
CD74_MIF	Naive_B.TRM_CD4	0	3.358	Naive_B	TRM_CD4	Spleen
CD74_MIF	Naive_B.TRM_CD8	0	3.412	Naive_B	TRM_CD8	Spleen
CD74_MIF	NK.Plasma	0	2.446	NK	Plasma	Spleen
CD74_MIF	Plasma.Plasma	0.016	2.328	Plasma	Plasma	Spleen
CD74_MIF	TEFF_CD8.Naive_CD8	0.032	2.322	TEFF_CD8	Naive_CD8	Spleen
CD74_MIF	TEFF_CD8.Plasma	0	2.519	TEFF_CD8	Plasma	Spleen
CD74_MIF	TEM_CD8.Naive_CD8	0	2.409	TEM_CD8	Naive_CD8	Spleen
CD74_MIF	TEM_CD8.Plasma	0	2.606	TEM_CD8	Plasma	Spleen
CD74_MIF	TEM_CD8.TCM_CD4	0	2.357	TEM_CD8	TCM_CD4	Spleen
CD74_MIF	TGD_CD8.Naive_CD8	0.046	2.344	TGD_CD8	Naive_CD8	Spleen
CD74_MIF	TGD_CD8.Plasma	0	2.54	TGD_CD8	Plasma	Spleen
CD8 receptor_LCK	MAIT_CD8.MAIT_CD8	0	0.822	MAIT_CD8	MAIT_CD8	Spleen
CD8 receptor_LCK	MAIT_CD8.Naive_CD8	0	0.778	MAIT_CD8	Naive_CD8	Spleen
CD8 receptor_LCK	MAIT_CD8.NK	0	0.741	MAIT_CD8	NK	Spleen
CD8 receptor_LCK	MAIT_CD8.TCM_CD4	0	0.738	MAIT_CD8	TCM_CD4	Spleen
CD8 receptor_LCK	MAIT_CD8.TEFF_CD8	0	0.922	MAIT_CD8	TEFF_CD8	Spleen
CD8 receptor_LCK	MAIT_CD8.TEM_CD8	0	0.823	MAIT_CD8	TEM_CD8	Spleen
CD8 receptor_LCK	MAIT_CD8.TGD_CD8	0	0.944	MAIT_CD8	TGD_CD8	Spleen
